4.8,2,6.152733,2.091864,4.3406576
5.0,2,6.152733,2.740840,2.5863344
5.1,2,6.152733,2.261763,4.4429100
5.4,2,6.152733,2.341806,4.8337390
5.3,2,6.152733,2.809403,2.8673306
4.8,2,6.152733,2.727853,2.2639066
4.8,2,6.152733,2.292535,4.0151390
5.0,2,6.152733,2.850707,2.5721541
4.8,2,5.739793,2.917771,3.0570625
5.0,2,5.739793,0.262364,4.7721243
4.8,2,6.464588,2.406945,4.4205019
5.0,2,6.464588,2.322388,3.2221903
5.1,2,6.040255,2.595255,5.4039378
4.6,2,6.040255,2.906901,2.3987131
4.8,2,6.040255,3.273364,2.1525991
4.3,2,6.040255,2.230014,1.7775422
5.0,2,6.040255,1.902108,4.6138326
4.4,1,5.820083,3.135494,3.4863960
5.4,2,6.059123,3.034953,3.5695045
5.0,2,5.993961,2.753661,5.1404347
5.0,1,5.968708,1.280934,3.8361134
5.6,1,5.968708,4.087656,3.1755925
5.0,1,6.154858,0.955511,3.4931383
5.3,2,5.796058,3.569533,2.8611146
5.1,1,5.673323,5.436295,-1.1747053
5.2,2,5.673323,5.525851,-1.7841485
5.4,2,5.673323,5.519940,-1.8111258
5.2,2,5.673323,5.431974,-1.7552154
5.3,2,5.673323,5.441031,-2.3467982
5.8,3,5.673323,5.466202,-1.1613924
5.8,1,5.673323,5.444925,-0.0248666
4.8,1,5.673323,5.224456,-0.8202990
5.4,2,5.673323,4.688960,1.3723476
5.0,1,5.673323,5.491620,-2.0788017
6.0,1,5.673323,5.606868,-0.3235027
6.9,1,5.673323,5.606868,0.7478721
5.2,2,5.673323,5.327488,-1.0028840
5.3,1,5.673323,5.498520,-0.7845829
5.1,1,5.673323,5.688703,-1.6184282
5.3,2,5.673323,4.196600,1.7449823
5.3,2,5.673323,4.196600,1.6028764
5.1,2,5.673323,5.459458,-2.0734595
5.3,1,5.673323,4.191925,2.0432313
6.5,1,5.673323,5.640488,0.2274542
5.1,1,5.673323,5.645023,-1.9054882
6.4,1,6.091310,5.235910,1.6992603
5.2,2,6.091310,4.510860,1.1777623
5.2,2,6.137727,4.704744,1.3825373
5.4,2,6.137727,4.700753,1.4876770
6.1,2,6.137727,4.494574,0.7852705
5.0,3,6.137727,4.372481,-0.2473082
5.3,3,6.137727,4.734355,-0.9666897
6.1,3,6.137727,4.334149,2.7660046
5.5,1,6.137727,4.497585,1.0590048
5.4,2,6.137727,4.489086,1.1759436
5.3,3,6.297109,5.010502,-0.5783196
4.8,1,6.297109,5.642616,-2.3777290
6.3,3,6.297109,4.560905,0.8832715
6.1,2,6.297109,4.497696,0.3942019
5.0,3,6.297109,4.372103,-0.1757472
5.3,3,6.297109,4.736812,-0.9967690
6.1,3,6.297109,4.330339,2.6705560
5.5,1,6.297109,4.494574,0.9997123
5.4,2,6.297109,4.486387,1.0024317
6.2,1,6.008813,4.412798,3.4078088
5.0,2,6.008813,2.734368,3.9454578
